3.996916e+002,0.000000e+000
4.001737e+002,1.103738e-003
4.006559e+002,3.587910e-004
4.011380e+002,-0.000000e+000
4.016201e+002,4.536287e-005
4.021023e+002,4.070767e-004
4.025844e+002,9.614868e-004
4.030666e+002,1.623118e-003
4.035487e+002,2.377402e-003
4.040308e+002,3.253127e-003
4.045130e+002,4.279368e-003
4.049951e+002,5.441389e-003
4.054772e+002,6.675531e-003
4.059594e+002,7.891293e-003
4.064415e+002,9.011641e-003
4.069236e+002,9.995583e-003
4.074058e+002,1.082282e-002
4.078879e+002,1.144464e-002
4.083701e+002,1.176253e-002
4.088522e+002,1.164063e-002
4.093343e+002,1.098251e-002
4.098165e+002,9.820190e-003
4.102986e+002,8.361838e-003
4.107807e+002,6.928330e-003
4.112629e+002,5.820185e-003
4.117450e+002,5.193109e-003
4.122271e+002,5.025646e-003
4.127093e+002,5.156996e-003
4.131914e+002,5.378550e-003
4.136736e+002,5.532122e-003
4.141557e+002,5.577093e-003
4.146378e+002,5.583638e-003
4.151200e+002,5.659765e-003
4.156021e+002,5.860250e-003
4.160843e+002,6.140331e-003
4.165664e+002,6.351999e-003
4.170485e+002,6.291786e-003
4.175307e+002,5.786707e-003
4.180128e+002,4.822832e-003
4.184949e+002,3.631021e-003
4.189771e+002,2.604842e-003
4.194592e+002,2.058286e-003
4.199413e+002,2.049297e-003
4.204235e+002,2.421214e-003
4.209056e+002,2.973899e-003
4.213878e+002,3.592265e-003
4.218699e+002,4.276357e-003
4.223520e+002,5.092925e-003
4.228342e+002,6.093554e-003
4.233163e+002,7.235278e-003
4.237984e+002,8.359000e-003
4.242806e+002,9.224578e-003
4.247627e+002,9.616515e-003
4.252448e+002,9.455059e-003
4.257270e+002,8.846182e-003
4.262091e+002,8.028879e-003
4.266913e+002,7.254044e-003
4.271734e+002,6.671426e-003
4.276555e+002,6.289735e-003
4.281377e+002,6.008650e-003
4.286198e+002,5.710725e-003
4.291020e+002,5.352016e-003
4.295841e+002,5.008786e-003
4.300662e+002,4.844543e-003
4.305483e+002,5.015356e-003
4.310305e+002,5.562359e-003
4.315126e+002,6.362825e-003
4.319948e+002,7.155977e-003
4.324769e+002,7.646330e-003
4.329590e+002,7.627513e-003
4.334412e+002,7.072751e-003
4.339233e+002,6.134215e-003
4.344055e+002,5.062251e-003
4.348876e+002,4.090114e-003
4.353697e+002,3.347444e-003
4.358519e+002,2.834537e-003
4.363340e+002,2.463398e-003
4.368161e+002,2.138892e-003
4.372983e+002,1.832196e-003
4.377804e+002,1.600470e-003
4.382625e+002,1.545700e-003
4.387447e+002,1.746557e-003
4.392268e+002,2.213085e-003
4.397090e+002,2.873392e-003
4.401911e+002,3.603056e-003
4.406732e+002,4.274583e-003
4.411554e+002,4.812379e-003
4.416375e+002,5.218695e-003
4.421196e+002,5.558467e-003
4.426018e+002,5.905423e-003
4.430839e+002,6.295752e-003
4.435660e+002,6.706690e-003
4.440482e+002,7.081541e-003
4.445303e+002,7.369219e-003
4.450125e+002,7.556738e-003
4.454946e+002,7.667711e-003
4.459767e+002,7.731319e-003
4.464589e+002,7.741236e-003
4.469410e+002,7.640193e-003
4.474232e+002,7.338552e-003
4.479053e+002,6.769148e-003
4.483874e+002,5.942808e-003
4.488696e+002,4.973693e-003
4.493517e+002,4.046434e-003
4.498338e+002,3.346476e-003
4.503160e+002,2.988178e-003
4.507981e+002,2.979904e-003
4.512802e+002,3.225219e-003
4.517624e+002,3.565271e-003
4.522445e+002,3.843976e-003
4.527267e+002,3.973799e-003
4.532088e+002,3.966242e-003
4.536909e+002,3.910270e-003
4.541731e+002,3.913179e-003
4.546552e+002,4.053825e-003
4.551373e+002,4.358011e-003
4.556195e+002,4.810335e-003
4.561016e+002,5.371875e-003
4.565837e+002,6.004182e-003
4.570659e+002,6.675733e-003
4.575480e+002,7.359109e-003
