3.996917e+002,0.000000e+000
4.001739e+002,3.070259e-003
4.006560e+002,3.392657e-003
4.011382e+002,3.666974e-003
4.016203e+002,3.710082e-003
4.021024e+002,3.451468e-003
4.025846e+002,2.976201e-003
4.030667e+002,2.492490e-003
4.035488e+002,2.230337e-003
4.040310e+002,2.340989e-003
4.045131e+002,2.841940e-003
4.049952e+002,3.615251e-003
4.054774e+002,4.458193e-003
4.059595e+002,5.170140e-003
4.064417e+002,5.645666e-003
4.069238e+002,5.910797e-003
4.074059e+002,6.079005e-003
4.078881e+002,6.267985e-003
4.083702e+002,6.530940e-003
4.088524e+002,6.845484e-003
4.093345e+002,7.144289e-003
4.098166e+002,7.372488e-003
4.102988e+002,7.533307e-003
4.107809e+002,7.689801e-003
4.112630e+002,7.915520e-003
4.117452e+002,8.239949e-003
4.122273e+002,8.615586e-003
4.127094e+002,8.930528e-003
4.131916e+002,9.061880e-003
4.136737e+002,8.942941e-003
4.141559e+002,8.607542e-003
4.146380e+002,8.167353e-003
4.151201e+002,7.737188e-003
4.156023e+002,7.366691e-003
4.160844e+002,7.009137e-003
4.165665e+002,6.541300e-003
4.170487e+002,5.823745e-003
4.175308e+002,4.802362e-003
4.180129e+002,3.640243e-003
4.184951e+002,2.743865e-003
4.189772e+002,2.560178e-003
4.194594e+002,3.245615e-003
4.199415e+002,4.554883e-003
4.204236e+002,6.033948e-003
4.209058e+002,7.277898e-003
4.213879e+002,8.060607e-003
4.218701e+002,8.344645e-003
4.223522e+002,8.232926e-003
4.228343e+002,7.892406e-003
4.233165e+002,7.481189e-003
4.237986e+002,7.089051e-003
4.242807e+002,6.723481e-003
4.247629e+002,6.335658e-003
4.252450e+002,5.882416e-003
4.257271e+002,5.374257e-003
4.262093e+002,4.884551e-003
4.266914e+002,4.513566e-003
4.271736e+002,4.341177e-003
4.276557e+002,4.391949e-003
4.281378e+002,4.626040e-003
4.286200e+002,4.958578e-003
4.291021e+002,5.294020e-003
