3.996916e+002,0.000000e+000
4.001737e+002,9.123487e+001
4.006559e+002,9.068785e+001
4.011380e+002,9.017093e+001
4.016201e+002,8.971042e+001
4.021023e+002,8.933474e+001
4.025844e+002,8.904710e+001
4.030666e+002,8.881667e+001
4.035487e+002,8.859621e+001
4.040308e+002,8.835611e+001
4.045130e+002,8.810976e+001
4.049951e+002,8.792047e+001
4.054772e+002,8.787699e+001
4.059594e+002,8.805023e+001
4.064415e+002,8.844797e+001
4.069236e+002,8.900514e+001
4.074058e+002,8.961825e+001
4.078879e+002,9.020116e+001
4.083701e+002,9.072125e+001
4.088522e+002,9.120387e+001
4.093343e+002,9.170454e+001
4.098165e+002,9.226668e+001
4.102986e+002,9.288408e+001
4.107807e+002,9.349323e+001
4.112629e+002,9.400114e+001
4.117450e+002,9.433096e+001
4.122271e+002,9.445639e+001
4.127093e+002,9.441406e+001
4.131914e+002,9.429003e+001
4.136736e+002,9.418628e+001
4.141557e+002,9.417738e+001
4.146378e+002,9.427991e+001
4.151200e+002,9.445382e+001
4.156021e+002,9.462972e+001
4.160843e+002,9.473859e+001
4.165664e+002,9.472964e+001
4.170485e+002,9.457389e+001
4.175307e+002,9.426221e+001
4.180128e+002,9.380404e+001
4.184949e+002,9.322781e+001
4.189771e+002,9.257953e+001
4.194592e+002,9.191675e+001
4.199413e+002,9.129842e+001
4.204235e+002,9.077969e+001
4.209056e+002,9.040531e+001
4.213878e+002,9.020443e+001
4.218699e+002,9.018187e+001
4.223520e+002,9.031303e+001
4.228342e+002,9.054700e+001
4.233163e+002,9.081754e+001
4.237984e+002,9.105906e+001
4.242806e+002,9.122204e+001
4.247627e+002,9.127809e+001
4.252448e+002,9.121652e+001
4.257270e+002,9.103412e+001
4.262091e+002,9.072755e+001
4.266913e+002,9.029480e+001
4.271734e+002,8.974544e+001
4.276555e+002,8.911101e+001
4.281377e+002,8.845173e+001
4.286198e+002,8.784917e+001
4.291020e+002,8.738733e+001
4.295841e+002,8.712727e+001
4.300662e+002,8.708836e+001
4.305483e+002,8.724770e+001
4.310305e+002,8.755757e+001
4.315126e+002,8.796874e+001
4.319948e+002,8.844786e+001
4.324769e+002,8.897984e+001
4.329590e+002,8.955967e+001
4.334412e+002,9.018038e+001
4.339233e+002,9.082704e+001
4.344055e+002,9.148019e+001
4.348876e+002,9.212575e+001
4.353697e+002,9.276239e+001
4.358519e+002,9.340115e+001
4.363340e+002,9.405500e+001
